Website Category,Customer_ID,Customer_Name,Customer_Street,Customer_City,Customer_State,Customer_ZIP,Customer_Country,Customer_URL,Retail Store,Catalog/Distributor,Online Retailer,General Retailer
Presentation Boards & Accessories,100815T,Lakeshore Learning Materials,2255 W 95th Street,Chicago,IL,60643,US,http://www.LakeshoreLearning.com,X,X,X,
Railroad/Poster Board,100815T,Lakeshore Learning Materials,2255 W 95th Street,Chicago,IL,60643,US,http://www.LakeshoreLearning.com,X,X,X,
Art & Kraft Rolls,100815T,Lakeshore Learning Materials,2255 W 95th Street,Chicago,IL,60643,US,http://www.LakeshoreLearning.com,X,X,X,
SunWorks Groundwood Construction Paper,100815T,Lakeshore Learning Materials,2255 W 95th Street,Chicago,IL,60643,US,http://www.LakeshoreLearning.com,X,X,X,
Yarn & Accessories,100815QQ,LAKESHORE LEARNING MATERIALS,5670 ANTIOCH RD,MERRIAM ,KS,66202,US,http://www.LakeshoreLearning.com,X,X,X,
Classroom Organization,100815QQ,LAKESHORE LEARNING MATERIALS,5670 ANTIOCH RD,MERRIAM ,KS,66202,US,http://www.LakeshoreLearning.com,X,X,X,
Bordette Borders,100815QQ,LAKESHORE LEARNING MATERIALS,5670 ANTIOCH RD,MERRIAM ,KS,66202,US,http://www.LakeshoreLearning.com,X,X,X,
Drawing Papers,100815QQ,LAKESHORE LEARNING MATERIALS,5670 ANTIOCH RD,MERRIAM ,KS,66202,US,http://www.LakeshoreLearning.com,X,X,X,
Educational Aids,100815QQ,LAKESHORE LEARNING MATERIALS,5670 ANTIOCH RD,MERRIAM ,KS,66202,US,http://www.LakeshoreLearning.com,X,X,X,
Letters,100815QQ,LAKESHORE LEARNING MATERIALS,5670 ANTIOCH RD,MERRIAM ,KS,66202,US,http://www.LakeshoreLearning.com,X,X,X,
Flame Retardant Rolls,100815QQ,LAKESHORE LEARNING MATERIALS,5670 ANTIOCH RD,MERRIAM ,KS,66202,US,http://www.LakeshoreLearning.com,X,X,X,
Fadeless Paper,100815QQ,LAKESHORE LEARNING MATERIALS,5670 ANTIOCH RD,MERRIAM ,KS,66202,US,http://www.LakeshoreLearning.com,X,X,X,
Spectra Deluxe Bleeding Art Tissue,100815QQ,LAKESHORE LEARNING MATERIALS,5670 ANTIOCH RD,MERRIAM ,KS,66202,US,http://www.LakeshoreLearning.com,X,X,X,
Rainbow Colored Kraft Duo-Finish Rolls,100815QQ,LAKESHORE LEARNING MATERIALS,5670 ANTIOCH RD,MERRIAM ,KS,66202,US,http://www.LakeshoreLearning.com,X,X,X,
ArtKraft Duo-Finish Rolls,100815QQ,LAKESHORE LEARNING MATERIALS,5670 ANTIOCH RD,MERRIAM ,KS,66202,US,http://www.LakeshoreLearning.com,X,X,X,
Basic Crafts,100815QQ,LAKESHORE LEARNING MATERIALS,5670 ANTIOCH RD,MERRIAM ,KS,66202,US,http://www.LakeshoreLearning.com,X,X,X,
Sentence Strips/Flashcards/Index Cards,100815QQ,LAKESHORE LEARNING MATERIALS,5670 ANTIOCH RD,MERRIAM ,KS,66202,US,http://www.LakeshoreLearning.com,X,X,X,
Chart Tablets & Pads,100815QQ,LAKESHORE LEARNING MATERIALS,5670 ANTIOCH RD,MERRIAM ,KS,66202,US,http://www.LakeshoreLearning.com,X,X,X,
Tru-Ray Sulphite Construction Paper,100815QQ,LAKESHORE LEARNING MATERIALS,5670 ANTIOCH RD,MERRIAM ,KS,66202,US,http://www.LakeshoreLearning.com,X,X,X,
Juvenile Art Papers,100815QQ,LAKESHORE LEARNING MATERIALS,5670 ANTIOCH RD,MERRIAM ,KS,66202,US,http://www.LakeshoreLearning.com,X,X,X,
Tagboard,100815QQ,LAKESHORE LEARNING MATERIALS,5670 ANTIOCH RD,MERRIAM ,KS,66202,US,http://www.LakeshoreLearning.com,X,X,X,
Student Art Papers,100815QQ,LAKESHORE LEARNING MATERIALS,5670 ANTIOCH RD,MERRIAM ,KS,66202,US,http://www.LakeshoreLearning.com,X,X,X,
Ruled Papers,100815QQ,LAKESHORE LEARNING MATERIALS,5670 ANTIOCH RD,MERRIAM ,KS,66202,US,http://www.LakeshoreLearning.com,X,X,X,
Composition Books,100815QQ,LAKESHORE LEARNING MATERIALS,5670 ANTIOCH RD,MERRIAM ,KS,66202,US,http://www.LakeshoreLearning.com,X,X,X,
Presentation Boards & Accessories,100815QQ,LAKESHORE LEARNING MATERIALS,5670 ANTIOCH RD,MERRIAM ,KS,66202,US,http://www.LakeshoreLearning.com,X,X,X,
Railroad/Poster Board,100815QQ,LAKESHORE LEARNING MATERIALS,5670 ANTIOCH RD,MERRIAM ,KS,66202,US,http://www.LakeshoreLearning.com,X,X,X,
Art & Kraft Rolls,100815QQ,LAKESHORE LEARNING MATERIALS,5670 ANTIOCH RD,MERRIAM ,KS,66202,US,http://www.LakeshoreLearning.com,X,X,X,
SunWorks Groundwood Construction Paper,100815QQ,LAKESHORE LEARNING MATERIALS,5670 ANTIOCH RD,MERRIAM ,KS,66202,US,http://www.LakeshoreLearning.com,X,X,X,
Yarn & Accessories,100815VV,LAKESHORE LEARNING MATERIALS,12005 W. CENTER RD,OMAHA,NE,68144,US,http://www.LakeshoreLearning.com,X,X,X,
Classroom Organization,100815VV,LAKESHORE LEARNING MATERIALS,12005 W. CENTER RD,OMAHA,NE,68144,US,http://www.LakeshoreLearning.com,X,X,X,
Bordette Borders,100815VV,LAKESHORE LEARNING MATERIALS,12005 W. CENTER RD,OMAHA,NE,68144,US,http://www.LakeshoreLearning.com,X,X,X,
Drawing Papers,100815VV,LAKESHORE LEARNING MATERIALS,12005 W. CENTER RD,OMAHA,NE,68144,US,http://www.LakeshoreLearning.com,X,X,X,
Educational Aids,100815VV,LAKESHORE LEARNING MATERIALS,12005 W. CENTER RD,OMAHA,NE,68144,US,http://www.LakeshoreLearning.com,X,X,X,
Letters,100815VV,LAKESHORE LEARNING MATERIALS,12005 W. CENTER RD,OMAHA,NE,68144,US,http://www.LakeshoreLearning.com,X,X,X,
Flame Retardant Rolls,100815VV,LAKESHORE LEARNING MATERIALS,12005 W. CENTER RD,OMAHA,NE,68144,US,http://www.LakeshoreLearning.com,X,X,X,
Fadeless Paper,100815VV,LAKESHORE LEARNING MATERIALS,12005 W. CENTER RD,OMAHA,NE,68144,US,http://www.LakeshoreLearning.com,X,X,X,
Spectra Deluxe Bleeding Art Tissue,100815VV,LAKESHORE LEARNING MATERIALS,12005 W. CENTER RD,OMAHA,NE,68144,US,http://www.LakeshoreLearning.com,X,X,X,
Rainbow Colored Kraft Duo-Finish Rolls,100815VV,LAKESHORE LEARNING MATERIALS,12005 W. CENTER RD,OMAHA,NE,68144,US,http://www.LakeshoreLearning.com,X,X,X,
ArtKraft Duo-Finish Rolls,100815VV,LAKESHORE LEARNING MATERIALS,12005 W. CENTER RD,OMAHA,NE,68144,US,http://www.LakeshoreLearning.com,X,X,X,
Basic Crafts,100815VV,LAKESHORE LEARNING MATERIALS,12005 W. CENTER RD,OMAHA,NE,68144,US,http://www.LakeshoreLearning.com,X,X,X,
Sentence Strips/Flashcards/Index Cards,100815VV,LAKESHORE LEARNING MATERIALS,12005 W. CENTER RD,OMAHA,NE,68144,US,http://www.LakeshoreLearning.com,X,X,X,
Chart Tablets & Pads,100815VV,LAKESHORE LEARNING MATERIALS,12005 W. CENTER RD,OMAHA,NE,68144,US,http://www.LakeshoreLearning.com,X,X,X,
Tru-Ray Sulphite Construction Paper,100815VV,LAKESHORE LEARNING MATERIALS,12005 W. CENTER RD,OMAHA,NE,68144,US,http://www.LakeshoreLearning.com,X,X,X,
Juvenile Art Papers,100815VV,LAKESHORE LEARNING MATERIALS,12005 W. CENTER RD,OMAHA,NE,68144,US,http://www.LakeshoreLearning.com,X,X,X,
Tagboard,100815VV,LAKESHORE LEARNING MATERIALS,12005 W. CENTER RD,OMAHA,NE,68144,US,http://www.LakeshoreLearning.com,X,X,X,
Student Art Papers,100815VV,LAKESHORE LEARNING MATERIALS,12005 W. CENTER RD,OMAHA,NE,68144,US,http://www.LakeshoreLearning.com,X,X,X,
Ruled Papers,100815VV,LAKESHORE LEARNING MATERIALS,12005 W. CENTER RD,OMAHA,NE,68144,US,http://www.LakeshoreLearning.com,X,X,X,
Composition Books,100815VV,LAKESHORE LEARNING MATERIALS,12005 W. CENTER RD,OMAHA,NE,68144,US,http://www.LakeshoreLearning.com,X,X,X,
Presentation Boards & Accessories,100815VV,LAKESHORE LEARNING MATERIALS,12005 W. CENTER RD,OMAHA,NE,68144,US,http://www.LakeshoreLearning.com,X,X,X,
Railroad/Poster Board,100815VV,LAKESHORE LEARNING MATERIALS,12005 W. CENTER RD,OMAHA,NE,68144,US,http://www.LakeshoreLearning.com,X,X,X,
Art & Kraft Rolls,100815VV,LAKESHORE LEARNING MATERIALS,12005 W. CENTER RD,OMAHA,NE,68144,US,http://www.LakeshoreLearning.com,X,X,X,
SunWorks Groundwood Construction Paper,100815VV,LAKESHORE LEARNING MATERIALS,12005 W. CENTER RD,OMAHA,NE,68144,US,http://www.LakeshoreLearning.com,X,X,X,
Yarn & Accessories,100815BB,Lakeshore Learning Materials,6300 N May Avenue,Oklahoma City,OK,73112,US,http://www.LakeshoreLearning.com,X,X,X,
Classroom Organization,100815BB,Lakeshore Learning Materials,6300 N May Avenue,Oklahoma City,OK,73112,US,http://www.LakeshoreLearning.com,X,X,X,
Bordette Borders,100815BB,Lakeshore Learning Materials,6300 N May Avenue,Oklahoma City,OK,73112,US,http://www.LakeshoreLearning.com,X,X,X,
Drawing Papers,100815BB,Lakeshore Learning Materials,6300 N May Avenue,Oklahoma City,OK,73112,US,http://www.LakeshoreLearning.com,X,X,X,
Educational Aids,100815BB,Lakeshore Learning Materials,6300 N May Avenue,Oklahoma City,OK,73112,US,http://www.LakeshoreLearning.com,X,X,X,
Letters,100815BB,Lakeshore Learning Materials,6300 N May Avenue,Oklahoma City,OK,73112,US,http://www.LakeshoreLearning.com,X,X,X,
Flame Retardant Rolls,100815BB,Lakeshore Learning Materials,6300 N May Avenue,Oklahoma City,OK,73112,US,http://www.LakeshoreLearning.com,X,X,X,
Fadeless Paper,100815BB,Lakeshore Learning Materials,6300 N May Avenue,Oklahoma City,OK,73112,US,http://www.LakeshoreLearning.com,X,X,X,
Spectra Deluxe Bleeding Art Tissue,100815BB,Lakeshore Learning Materials,6300 N May Avenue,Oklahoma City,OK,73112,US,http://www.LakeshoreLearning.com,X,X,X,
Rainbow Colored Kraft Duo-Finish Rolls,100815BB,Lakeshore Learning Materials,6300 N May Avenue,Oklahoma City,OK,73112,US,http://www.LakeshoreLearning.com,X,X,X,
ArtKraft Duo-Finish Rolls,100815BB,Lakeshore Learning Materials,6300 N May Avenue,Oklahoma City,OK,73112,US,http://www.LakeshoreLearning.com,X,X,X,
